"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"ENSG00000009954.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010017.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000229244938578878,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010030.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010072.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115270075685404,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010165.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010219.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010244.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010256.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010270.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010278.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010292.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26943213307036e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010295.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010310.9",0,0,0,0,0,0,0,0,0,0,-0.0325340997036764,0,0,0,0,0,0,0.000122333894041652,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010318.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101973118022877,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010322.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19825985782341e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010327.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767805208945442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010361.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010404.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010539.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866158642066731,0,0,-0.000554423672068727,0.0217105724041392,0,0,0,0,0,0,0,0,0,0
"ENSG00000010610.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010626.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215944593054613,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010671.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185642514559458,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010704.19",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198046259279154,0,0,0,0.000746099417627886,0,0,0,0,-0.0248990943369837,0,-0.0186967342620617,0,0,0,0
"ENSG00000010803.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010810.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000269135198782135,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010818.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189957730315387,0,0,0,0,0,0,0,0
"ENSG00000011007.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011009.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000133937077690964,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011021.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011028.14",0,0,0,0,0,0,0,0,-0.0116484309155419,0,0,0,0,0.00313709495197472,0,-0.00260300270243571,0,-0.000326121812556277,0,0,0,-0.0214945393034258,0.0173919069214986,0,0,0,0,0,0
"ENSG00000011105.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011114.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011132.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011143.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011198.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011243.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269962351387448,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011258.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011260.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000373546111456487,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011275.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.73904027108017e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011295.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011304.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011376.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000473247043441164,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011405.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011422.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000261215073169187,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011426.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011451.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011454.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395283377053568,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011478.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011485.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011523.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011566.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.02856402732052e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011590.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011600.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000011638.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00026162963992761,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012048.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012061.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012124.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012174.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012211.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000167586186546219,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012223.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81895530068473e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012232.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000107720978168075,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012660.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012779.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5235208240039e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012817.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57602890056923e-05,0,0,0,0,0.0136637945790867,0,0,0,0,0,0
"ENSG00000012822.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012963.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000012983.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79104327560261e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013016.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013275.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013288.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013306.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013364.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013374.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304519169749636,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013375.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013392.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013441.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013503.10",0,0,0,0,0,0,0,0,0,20.8547388285064,0,0,0,0,0,0,0,-0.00059837401006623,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013523.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013561.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000212314794842504,0
"ENSG00000013563.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013573.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013583.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013725.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000013810.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014123.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014138.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138382059772208,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014164.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000507335438692093,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014216.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53981851093122e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014257.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29559976429766e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014641.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014824.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014914.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000014919.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208730178994771,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015133.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015153.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000321901024404813,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015171.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000581804894290499,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015285.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015475.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015479.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25848760230298e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015532.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015568.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015676.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000241207282363506,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000016864.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548987864828351,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000017260.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000017483.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82450947856077e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000017797.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137971615688121,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000018189.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000018280.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000018510.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000018610.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329727699647214,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000018699.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74449557898999e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000018869.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000019169.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167567481590972,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000019485.13",0,0,0,0,0,0,0,0,-0.00766782928167187,0,0,0,0.0201313397391246,0,0,0,0,-0.00020433882441708,0,0,0,-0.00228761610854865,0,0,0,0,0,0,0
"ENSG00000019582.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000019991.18",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460323722851419,0,0,0,0.000260505442778357,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000019995.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000020129.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000615114597991896,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000020256.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000132739502995517,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000020426.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000020577.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636213988530367,-0.000231584013084155,0,-0.000247324919810418,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000020633.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000020922.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000021300.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000021355.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76969300487118e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000021574.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000021645.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000021762.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000021776.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000022267.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000286049730442696,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000022277.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000022556.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000022567.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000022840.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000022976.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023041.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023171.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023191.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023228.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023287.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023318.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000331631011851581,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023330.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000959593634950239,0,0.0240235906979828,0.00150070737191518,0,0,0,0,-0.0372739435760468,0.00580348846487273,0,0,0,0,0.0830716927634227
"ENSG00000023445.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023516.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023572.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48207449911133e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023608.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023697.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023734.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000236713867277465,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023839.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249931677183519,0,0,0,0,-0.012877802013991,0,0,0,0,0,0
"ENSG00000023892.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000023902.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000514330419236884,0,0,0,0,0.118458122168189,0,0,0,0,0,0
"ENSG00000023909.10",0,0.00977923306453815,0,0,0,0,0,0,0,-3.09436653861658,0,0,0,0,0,0,0,0.000257877135824843,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000024048.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000024862.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108306319763652,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025039.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266121222636428,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025156.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025293.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025434.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71402239013109e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025708.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025770.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025772.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025796.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025800.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04765669680408e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000026025.16",0,0,0,0,0,0,0,0,0,0,-0.792965730551246,0,0,0,-0.10540342193759,0,0,0.000874404877081282,-0.176310704914961,0,0,0,-0.132129685593814,0,0,0,0,0,0
"ENSG00000026103.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000026297.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142558211895951,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000026508.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000026559.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000228648686777498,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000026652.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000026751.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000026950.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430378127271693,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000027001.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153900758668962,0.00869823153367835,0,0,-0.000381177807739146,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000027075.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000027697.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000027847.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000027869.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000028116.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000028137.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000028203.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000028277.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88695422927755e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000028310.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000028528.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
